        51	-0.02142870	-0.03399135	-0.00371214	-0.00081307	
        53	-0.03560194	-0.01563055	-0.00661121	0.00885051	
        54	-0.04107797	-0.01047664	-0.00564486	0.00562932	
        55	-0.03302499	0.02270164	-0.00210154	-0.00306790	
        56	-0.03012592	0.03462005	0.00273024	-0.00854393	
        57	-0.02851532	0.02270164	0.00369660	-0.00918817	
        58	-0.01530843	0.00723991	0.00273024	-0.00500062	
        59	-0.00693333	0.00917263	0.00466296	0.00466296	
        60	0.00434084	0.01786985	0.00595144	0.00144177	
        61	0.01207170	0.01400442	0.00208601	0.00273024	
        62	0.00627356	0.00949475	0.00305236	0.00079753	
        63	0.00111965	-0.00081307	0.00369660	0.00079753	
        64	0.00723991	-0.00564486	-0.00081307	-0.00145731	
        65	0.00820627	-0.02787108	-0.00145731	-0.00016883	
        66	0.00723991	-0.01627479	-0.00049095	-0.00145731	
        67	0.00723991	0.00401872	-0.00016883	0.00434084	
        68	0.00305236	0.01400442	-0.00532274	0.00595144	
        69	0.00595144	0.01400442	-0.00339002	0.00498508	
        70	0.00659567	0.03011038	-0.00306790	0.00434084	
        71	0.00723991	0.02431223	-0.00564486	-0.00274578	
        72	0.00079753	0.00208601	-0.00693333	-0.00371214	
        73	0.00337448	-0.02046234	-0.00177943	-0.01369784	
        74	-0.00435638	-0.01885174	0.00111965	-0.00113519	
        75	-0.01273148	-0.02851532	-0.00177943	0.00723991	
        76	0.00208601	0.00949475	-0.00049095	0.00788415	
        77	0.00820627	0.01078323	-0.00049095	0.01046111	
        78	0.01078323	0.02366799	-0.00177943	0.01174958	
        79	0.01046111	-0.00177943	0.00111965	0.00756203	
        80	0.00015329	-0.04590976	-0.00242366	0.00562932	
        81	0.00047541	-0.00918817	0.00273024	-0.00532274	
        82	0.00981687	0.00144177	0.00562932	-0.00725545	
        83	0.00498508	0.01046111	0.00208601	-0.00435638	
        84	-0.00274578	0.03333157	0.00047541	-0.00113519	
        85	0.00208601	0.02656707	0.00144177	-0.00274578	
        86	0.01368230	-0.00210154	-0.00274578	-0.00210154	
        87	0.01078323	-0.02851532	-0.00371214	-0.00177943	
        88	0.01174958	-0.06974658	-0.00274578	-0.00500062	
        89	-0.00306790	-0.04365492	-0.00564486	-0.00467850	
        90	-0.03077016	0.01271594	-0.00210154	-0.00789969	
        91	-0.05041943	-0.00306790	-0.00596698	-0.00693333	
        92	-0.02658261	0.00208601	-0.00371214	-0.00596698	
        93	-0.01949598	0.01722561	-0.00145731	-0.00242366	
        94	-0.00242366	0.02527859	0.00176389	-0.00596698	
        95	0.00723991	0.02044680	0.00434084	-0.00242366	
        96	0.01529289	0.01722561	0.00595144	0.00723991	
        97	0.00627356	0.00434084	0.00240812	0.01078323	
        98	0.00079753	-0.00918817	-0.00113519	0.01271594	
        99	0.00659567	0.01400442	0.00144177	0.00820627	
       100	-0.00210154	0.03590853	0.00369660	0.00144177	
       101	-0.01176512	-0.00854393	-0.00113519	0.00111965	
       102	-0.00081307	-0.01401996	0.00111965	-0.00274578	
       103	0.00981687	-0.03205863	0.00369660	-0.00628909	
       104	0.01336018	-0.08681890	0.00111965	-0.00049095	
       105	0.01013899	-0.08456406	-0.00145731	0.00176389	
       106	0.01239382	0.08809185	0.00176389	-0.00274578	
       107	0.00595144	0.04299515	-0.00145731	-0.00371214	
       108	0.00723991	0.01336018	-0.00339002	-0.00113519	
       109	0.01561501	0.02012468	-0.00403426	-0.00049095	
       110	0.00723991	-0.00564486	-0.00306790	-0.00113519	
       111	-0.00177943	-0.01434208	-0.00242366	0.00111965	
       112	-0.01337572	-0.00467850	-0.00145731	0.00498508	
       113	-0.02464989	-0.00145731	-0.00306790	0.00530720	
       114	-0.01530843	-0.00049095	-0.00371214	0.00595144	
       115	0.00240812	0.03107674	-0.00210154	-0.00177943	
       116	0.00756203	0.05137025	-0.00081307	-0.00177943	
       117	-0.00274578	0.02237952	0.00015329	0.00047541	
       118	-0.01144300	-0.00886605	0.00208601	0.00208601	
       119	-0.00918817	-0.02368353	0.00240812	0.00466296	
       120	-0.00242366	-0.03431347	0.00434084	0.00659567	
       121	-0.00339002	-0.01885174	0.00176389	0.00337448	
       122	0.00434084	0.00305236	0.00111965	-0.00049095	
       123	0.00144177	-0.00081307	0.00240812	-0.00789969	
       124	-0.00049095	0.00144177	0.00562932	-0.00757757	
       125	0.00047541	0.00401872	-0.00049095	-0.00242366	
       126	0.00176389	-0.03366923	-0.00210154	0.00015329	
       127	-0.00435638	-0.03689042	-0.00693333	-0.00339002	
       128	-0.00564486	-0.01659691	-0.00725545	-0.00403426	
       129	-0.00210154	0.06940893	-0.00242366	-0.00403426	
       130	-0.00628909	0.04879330	-0.00628909	-0.00628909	
       131	-0.00628909	0.01303806	-0.00564486	-0.00177943	
       132	-0.00467850	-0.01530843	-0.00403426	0.00111965	
       133	0.00369660	-0.01949598	-0.00210154	-0.00049095	
       134	0.01046111	-0.00693333	-0.00177943	-0.00113519	
       135	0.01400442	-0.01917386	-0.00016883	-0.00435638	
       136	0.01690349	-0.04687612	0.00111965	-0.00725545	
       137	0.04202879	0.00305236	0.00498508	-0.00757757	
       138	0.04557210	0.05265873	0.00627356	-0.00113519	
       139	0.03172098	0.03172098	0.00820627	-0.00177943	
       140	-0.01176512	0.00659567	0.00530720	-0.00049095	
       141	-0.01949598	-0.00306790	0.00079753	0.00820627	
       142	0.00208601	0.00530720	0.00144177	-0.00306790	
       143	0.00498508	0.01336018	0.00047541	-0.00113519	
       144	-0.00628909	0.00079753	0.00047541	0.01110534	
       145	-0.02014022	-0.00886605	0.00047541	0.01722561	
       146	-0.02626049	-0.01112088	-0.00725545	0.02592283	
       147	-0.03173651	-0.00177943	-0.01047664	0.01400442	
       148	-0.03205863	0.01239382	-0.00822181	0.00273024	
       149	-0.03077016	0.03011038	-0.00049095	-0.01820751	
       150	-0.04011161	0.03526429	0.00144177	-0.02497201	
       151	-0.02851532	0.02302376	0.00047541	-0.01144300	
       152	-0.00757757	0.01110534	-0.00435638	-0.00467850	
       153	-0.00339002	-0.04816459	-0.00274578	-0.00306790	
       154	-0.00564486	-0.09165069	-0.00081307	-0.00210154	
       155	0.00047541	-0.03270287	0.00111965	-0.00306790	
       156	0.00273024	-0.01820751	0.00337448	-0.00145731	
       157	0.00595144	-0.00951029	-0.00049095	0.00015329	
       158	0.00981687	0.00047541	0.00337448	-0.00500062	
       159	0.01110534	-0.00113519	0.00273024	-0.00145731	
       160	0.00659567	-0.01498631	0.00176389	-0.00177943	
       161	0.00627356	-0.01434208	0.00240812	-0.00113519	
       162	0.00949475	0.00788415	0.00015329	0.00466296	
       163	0.01174958	0.01400442	-0.00016883	0.00401872	
       164	0.01722561	0.02109104	-0.00113519	0.00562932	
       165	0.02624495	0.02012468	-0.00274578	0.00434084	
       166	0.02270164	-0.01885174	-0.00339002	0.00562932	
       167	0.02141316	-0.01563055	-0.00016883	0.00498508	
       168	0.01851409	-0.00693333	0.00144177	-0.00049095	
       169	0.00273024	-0.01176512	-0.00081307	-0.00016883	
       170	-0.01208724	-0.01788539	-0.00371214	0.00659567	
       171	-0.01949598	-0.01852963	-0.00435638	0.00885051	
       172	-0.01401996	-0.00693333	-0.00757757	0.00562932	
       173	-0.00113519	0.04202879	-0.00467850	0.00240812	
       174	-0.00757757	0.00047541	-0.00049095	-0.00145731	
       175	-0.01112088	0.02624495	-0.00016883	-0.00532274	
       176	-0.00854393	0.03784124	0.00111965	-0.00951029	
       177	-0.00371214	0.03590853	0.00240812	-0.00725545	
       178	0.00208601	-0.00467850	0.00305236	-0.00210154	
       179	0.00981687	-0.02400565	0.00176389	0.00047541	
       180	0.01013899	-0.03012592	0.00240812	-0.00210154	
       181	0.02109104	-0.02110658	0.00047541	-0.00274578	
       182	0.03300945	0.02399011	0.00079753	-0.00306790	
       183	0.03011038	0.02656707	-0.00242366	-0.00274578	
       184	0.00595144	0.02205740	-0.00016883	-0.00210154	
       185	-0.02336141	0.02044680	-0.00081307	-0.00242366	
       186	-0.01885174	0.01432654	-0.00177943	0.00047541	
       187	-0.01112088	0.01046111	-0.00113519	0.00176389	
       188	-0.00725545	-0.00435638	-0.00210154	0.00820627	
       189	-0.00532274	-0.00983241	-0.00371214	0.01368230	
       190	0.00144177	-0.01530843	-0.00532274	0.01078323	
       191	-0.00242366	-0.02432777	-0.00532274	0.00047541	
       192	0.00176389	-0.01917386	-0.00467850	-0.00049095	
       193	0.00498508	0.00691779	-0.00435638	-0.00274578	
       194	0.00111965	0.01754773	-0.00210154	-0.00596698	
       195	-0.00403426	0.00595144	0.00111965	-0.00628909	
       196	-0.00532274	0.00723991	0.00305236	-0.00596698	
       197	-0.01691903	0.00852839	0.00208601	-0.00339002	
       198	-0.02368353	0.01464866	0.00208601	-0.00177943	
       199	-0.03109228	-0.00435638	-0.00113519	0.00176389	
       200	-0.02980380	-0.02722684	0.00015329	0.00305236	
       201	-0.01176512	-0.00403426	0.00273024	-0.00113519	
       202	0.00015329	-0.00789969	0.00240812	-0.00145731	
       203	0.00595144	-0.00725545	0.00111965	-0.00145731	
       204	0.00208601	-0.00564486	-0.00113519	0.00434084	
       205	0.00498508	0.01078323	-0.00210154	0.00498508	
       206	0.00659567	0.01883621	0.00015329	0.00047541	
       207	0.01561501	0.02270164	-0.00113519	-0.00242366	
       208	0.01464866	0.01819197	0.00111965	-0.01079876	
       209	0.00176389	-0.01756327	-0.00274578	-0.00435638	
       210	0.00079753	-0.01788539	-0.00242366	0.00015329	
       211	0.00820627	-0.00789969	-0.00113519	-0.00628909	
       212	0.00015329	-0.01530843	-0.00371214	-0.00339002	
       213	-0.00016883	-0.01498631	-0.00177943	-0.00306790	
       214	0.00595144	-0.00371214	0.00144177	0.00015329	
       215	-0.00177943	-0.00532274	0.00144177	0.00273024	
       216	-0.01015453	0.01336018	0.00369660	0.00627356	
       217	-0.00918817	0.02753343	0.00369660	0.00208601	
       218	-0.00661121	0.04170667	0.00369660	0.00337448	
       219	-0.01981810	0.02399011	0.00047541	0.00885051	
       220	-0.01305360	-0.01434208	0.00176389	0.00723991	
       221	-0.00403426	-0.04784247	0.00176389	0.00144177	
       222	0.00466296	-0.03689042	-0.00113519	0.00176389	
       223	0.01303806	-0.03431347	0.00047541	0.00305236	
       224	0.02302376	-0.01305360	0.00047541	-0.00113519	
       225	0.02495647	-0.00210154	0.00015329	-0.00628909	
       226	0.02592283	0.00949475	-0.00113519	-0.00725545	
       227	0.02688919	-0.00145731	-0.00145731	-0.00564486	
       228	0.01722561	-0.03044804	-0.00371214	-0.00339002	
       229	0.01271594	-0.04590976	-0.00371214	-0.00049095	
       230	-0.01434208	-0.04043373	-0.00177943	-0.00339002	
       231	-0.04140009	0.02237952	-0.00113519	0.00015329	
       232	-0.02432777	0.05620204	-0.00049095	0.00047541	
       233	-0.02819320	0.05233661	-0.00306790	0.00530720	
       234	-0.01273148	0.01851409	-0.00210154	0.00659567	
       235	0.01207170	0.03236521	-0.00049095	0.00659567	
       236	0.03107674	0.01915833	-0.00081307	0.00305236	
       237	0.03880760	-0.02787108	-0.00049095	0.00723991	
       238	0.03719700	-0.01273148	0.00305236	0.00498508	
       239	0.02495647	-0.00371214	0.00530720	0.00208601	
       240	0.01819197	-0.00532274	0.00595144	-0.00274578	
       241	0.00595144	-0.00145731	0.00079753	0.00079753	
       242	-0.01659691	0.01883621	-0.00113519	0.00466296	
       243	-0.03238075	0.00434084	-0.00145731	-0.00532274	
       244	-0.02464989	-0.00177943	-0.00049095	-0.00983241	
       245	-0.01756327	0.00434084	-0.00113519	-0.00725545	
       246	-0.02239506	0.00788415	-0.00113519	-0.00306790	
       247	-0.03914526	-0.04397704	-0.00113519	0.00015329	
       248	-0.04075585	-0.06459267	-0.00177943	-0.00081307	
       249	-0.03044804	-0.05815029	-0.00661121	0.00273024	
       250	-0.00725545	0.06618774	-0.00113519	-0.00532274	
       251	-0.00467850	0.03107674	-0.00274578	-0.00435638	
       252	-0.00532274	0.04557210	0.00208601	-0.00274578	
       253	0.00788415	0.02882190	-0.00145731	0.01432654	
       254	0.01690349	0.00530720	0.00079753	0.01593713	
       255	0.01883621	0.00144177	-0.00210154	-0.00306790	
       256	0.01078323	-0.02078446	-0.00339002	-0.01337572	
       257	0.00562932	-0.04977519	0.00047541	-0.02303929	
       258	-0.00951029	-0.03431347	0.00498508	-0.02336141	
       259	-0.02046234	-0.00274578	0.00208601	-0.01176512	
       260	-0.02046234	0.03011038	0.00337448	-0.00918817	
       261	-0.01852963	0.02463435	0.00369660	0.00111965	
       262	-0.00854393	0.02527859	-0.00242366	0.01239382	
       263	0.00723991	0.03945184	-0.00500062	0.01336018	
       264	0.01561501	0.02141316	-0.00274578	0.00852839	
       265	0.01368230	-0.00210154	-0.00500062	0.00305236	
       266	0.01497078	-0.01047664	-0.00306790	0.00015329	
       267	0.01529289	0.00723991	-0.00081307	0.00240812	
       268	0.02334588	-0.00371214	-0.00145731	0.00627356	
       269	0.02721131	0.00047541	-0.00113519	0.00949475	
       270	0.01142746	0.01142746	-0.00403426	0.01303806	
       271	-0.01820751	0.00820627	-0.00339002	0.00723991	
       272	-0.00596698	0.00015329	0.00305236	-0.00596698	
       273	-0.01144300	0.00111965	0.00562932	-0.01208724	
       274	-0.00306790	-0.04494340	0.00530720	-0.00886605	
       275	0.00273024	-0.03077016	0.00595144	-0.01466419	
       276	-0.00467850	-0.01466419	0.00176389	-0.00371214	
       277	-0.00177943	-0.02368353	0.00015329	-0.00113519	
       278	0.00466296	-0.00113519	0.00337448	-0.00016883	
       279	0.00820627	0.00079753	0.00273024	-0.00113519	
       280	0.01336018	0.03494217	0.00337448	0.00015329	
       281	0.01400442	0.01336018	0.00401872	0.00562932	
       282	0.00852839	0.02753343	0.00047541	0.00595144	
       283	0.00434084	0.01658137	-0.00081307	0.00369660	
       284	-0.00371214	-0.02239506	-0.00177943	0.00176389	
       285	-0.00757757	-0.04429916	-0.00339002	0.00337448	
       286	-0.01401996	-0.08198711	-0.00403426	0.00111965	
       287	-0.01530843	-0.03173651	-0.00371214	0.00144177	
       288	-0.00596698	0.01271594	-0.00628909	-0.00177943	
       289	-0.00918817	0.02849978	-0.00435638	0.00273024	
       290	-0.02046234	0.03333157	-0.00371214	-0.00016883	
       291	-0.01595267	0.01625925	-0.00371214	-0.00242366	
       292	-0.01273148	-0.02303929	-0.00435638	0.00111965	
       293	0.00176389	-0.00789969	-0.00145731	-0.00242366	
       294	0.01078323	-0.00081307	-0.00016883	-0.00467850	
       295	0.01915833	0.00756203	0.00176389	-0.00371214	
       296	0.02527859	0.00820627	-0.00274578	-0.00210154	
       297	0.03236521	0.00305236	-0.00016883	0.00047541	
       298	0.02366799	0.00015329	0.00208601	0.00917263	
       299	0.01400442	0.00466296	0.00208601	0.00659567	
       300	0.00337448	-0.00564486	0.00208601	0.00369660	
       301	-0.00242366	-0.00725545	0.00144177	-0.00242366	
       302	-0.01305360	-0.00339002	0.00144177	-0.00467850	
       303	-0.02142870	0.00498508	-0.00145731	-0.00339002	
       304	-0.02529413	0.02173528	-0.00177943	-0.00886605	
       305	-0.02915956	0.01013899	-0.00403426	-0.00306790	
       306	-0.02014022	0.00337448	-0.00049095	-0.00564486	
       307	-0.00822181	-0.00693333	-0.00113519	0.00208601	
       308	-0.00145731	-0.01917386	-0.00210154	0.00949475	
       309	0.00981687	-0.02142870	-0.00242366	0.00337448	
       310	0.01303806	0.01915833	0.00047541	0.00111965	
       311	-0.00145731	0.03848548	0.00240812	-0.00564486	
       312	-0.00145731	0.00434084	-0.00242366	-0.00306790	
       313	0.00144177	-0.00983241	-0.00628909	-0.00210154	
       314	-0.00371214	-0.00951029	-0.00049095	-0.00306790	
       315	-0.00725545	-0.00564486	0.00337448	-0.00016883	
       316	-0.00500062	0.00111965	0.00111965	0.00885051	
       317	-0.00016883	0.00305236	0.00079753	0.00885051	
       318	0.00723991	0.00401872	0.00079753	-0.00081307	
       319	0.00305236	-0.01369784	0.00047541	-0.00661121	
       320	-0.00081307	-0.02690473	0.00176389	-0.00822181	
       321	0.00498508	-0.03205863	0.00015329	0.00240812	
       322	0.01239382	0.03172098	0.00498508	0.00434084	
       323	0.01336018	0.01883621	-0.00081307	0.00530720	
       324	0.01432654	0.00047541	-0.00145731	0.00434084	
       325	-0.00177943	0.00240812	-0.00242366	0.00144177	
       326	-0.01724115	-0.00016883	-0.00113519	0.00079753	
       327	0.00144177	-0.00467850	-0.00145731	0.00079753	
       328	0.00852839	0.00111965	-0.00306790	-0.00177943	
       329	0.00434084	0.01303806	-0.00435638	-0.00081307	
       330	0.00659567	0.02495647	0.00079753	-0.00210154	
       331	0.01142746	0.03268733	-0.00371214	-0.00983241	
       332	0.00627356	0.02785555	-0.00049095	-0.01047664	
       333	-0.00177943	0.00917263	-0.00049095	0.00111965	
       334	-0.02078446	-0.02497201	-0.00371214	0.00595144	
       335	-0.02915956	-0.05235214	-0.00371214	0.00111965	
       336	-0.00854393	-0.02336141	0.00079753	-0.01047664	
       337	0.00562932	-0.00500062	-0.00274578	-0.00467850	
       338	0.02044680	-0.00371214	0.00240812	-0.00242366	
       339	0.02688919	0.00240812	-0.00016883	0.00369660	
       340	0.02849978	0.00305236	0.00079753	0.00305236	
       341	0.02656707	-0.00661121	0.00240812	0.00047541	
       342	0.01078323	-0.02787108	0.00144177	-0.00435638	
       343	-0.01015453	-0.01208724	0.00208601	-0.00306790	
       344	-0.03560194	-0.00757757	0.00144177	0.00015329	
       345	-0.04784247	-0.01563055	0.00111965	0.00015329	
       346	-0.05460698	-0.01208724	-0.00339002	0.00047541	
       347	-0.04526552	0.01207170	-0.00242366	0.00434084	
       348	-0.02432777	0.02721131	-0.00210154	0.00111965	
       349	-0.00918817	0.02817766	-0.00145731	0.00208601	
       350	-0.00757757	0.01980256	-0.00145731	0.00337448	
       351	-0.01240936	0.01464866	-0.00339002	0.00466296	
       352	0.00176389	-0.00274578	-0.00435638	0.00466296	
       353	0.02109104	0.01400442	-0.00177943	0.00530720	
       354	0.03107674	0.01754773	-0.00049095	0.00498508	
       355	0.02399011	0.01915833	0.00401872	0.00015329	
       356	0.00723991	0.02012468	0.00208601	-0.00371214	
       357	-0.00145731	-0.00016883	0.00369660	-0.00210154	
       358	-0.00306790	-0.03527983	0.00691779	-0.00274578	
       359	0.00498508	-0.00789969	0.00659567	0.00305236	
       360	-0.00177943	-0.00789969	-0.00016883	0.00595144	
       361	0.00885051	-0.01466419	-0.00339002	-0.00339002	
       362	0.01915833	-0.04977519	-0.00145731	-0.00403426	
       363	0.02334588	-0.06394844	0.00111965	-0.00371214	
       364	0.02076892	-0.00467850	-0.00016883	-0.00113519	
       365	0.00917263	0.05877899	0.00240812	0.00176389	
       366	-0.01337572	0.01786985	-0.00049095	0.00337448	
       367	-0.01885174	0.01207170	-0.00210154	0.00015329	
       368	-0.01401996	0.01271594	-0.00145731	-0.00467850	
       369	-0.01466419	-0.00242366	-0.00306790	0.00273024	
       370	-0.01724115	-0.00983241	-0.00339002	0.00885051	
       371	-0.00693333	-0.02207294	-0.00661121	0.01239382	
       372	0.01239382	-0.00274578	-0.00145731	0.00691779	
       373	0.03172098	0.01271594	-0.00306790	-0.00049095	
       374	0.03429793	0.01142746	-0.00403426	0.00079753	
       375	-0.00145731	0.01046111	0.00047541	-0.00274578	
       376	-0.01595267	0.00595144	0.00208601	-0.00177943	
       377	0.00144177	-0.01981810	0.00015329	-0.00306790	
       378	0.00273024	-0.00854393	-0.00016883	-0.00145731	
       379	0.00015329	-0.02593837	0.00047541	-0.00339002	
       380	-0.00274578	-0.02593837	0.00079753	0.00273024	
       381	-0.00596698	0.00917263	-0.00274578	0.00015329	
       382	-0.01820751	-0.02626049	-0.00145731	0.00498508	
       383	-0.02432777	-0.00693333	-0.00081307	-0.00403426	
       384	-0.00789969	0.05040389	0.00047541	-0.01627479	
       385	0.00305236	0.02817766	-0.00339002	-0.02207294	
       386	0.01336018	0.01948044	0.00434084	-0.01369784	
       387	0.01883621	0.02302376	0.00305236	-0.01112088	
       388	0.01207170	0.00691779	0.00176389	-0.00854393	
       389	0.00079753	-0.00016883	0.00562932	-0.01015453	
       390	-0.00532274	-0.00757757	0.00756203	-0.00886605	
       391	0.00047541	0.00273024	0.00208601	-0.00049095	
       392	-0.00081307	0.00208601	0.00015329	0.00305236	
       393	0.00047541	-0.04397704	-0.00306790	0.01110534	
       394	0.00852839	-0.03431347	-0.00339002	0.00885051	
       395	0.00788415	0.02495647	0.00208601	0.00466296	
       396	0.00852839	0.01368230	-0.00113519	0.00627356	
       397	0.01819197	0.01529289	0.00176389	0.00852839	
       398	0.02205740	0.01561501	0.00079753	0.00627356	
       399	0.01561501	-0.00210154	-0.00081307	0.00885051	
       400	-0.00210154	0.02721131	-0.00049095	0.00111965	
       401	-0.02014022	0.04170667	0.00047541	-0.00210154	
       402	-0.02464989	-0.00435638	-0.00016883	-0.00113519	
       403	-0.03044804	-0.03850102	0.00144177	-0.00177943	
       404	-0.03656830	-0.03044804	0.00176389	0.00111965	
       406	-0.02271718	-0.01434208	0.00015329	0.00079753	
       407	-0.01273148	-0.01466419	-0.00113519	0.00015329	
       408	-0.01047664	-0.01917386	-0.00016883	-0.00145731	
       409	-0.00693333	-0.00306790	-0.00210154	-0.00016883	
       409	-0.00532274	-0.00274578	-0.00016883	0.00079753	
       410	-0.00242366	0.00595144	-0.00467850	-0.00016883	
       411	-0.00339002	0.00917263	-0.00274578	-0.00210154	
       412	-0.00081307	0.00208601	0.00079753	-0.00628909	
       413	0.00530720	0.00466296	-0.00016883	-0.00113519	
       414	0.00369660	0.00273024	-0.00016883	0.00176389	
       415	0.00208601	0.00434084	0.00079753	0.00208601	
       416	0.00627356	0.00949475	0.00176389	0.00079753	
       417	0.00659567	0.01142746	0.00530720	-0.00016883	
       418	0.01174958	0.00562932	0.00305236	-0.00177943	
       420	0.01013899	0.00015329	0.00144177	0.00208601	
       421	0.00917263	0.00176389	-0.00016883	0.00176389	
       422	0.01432654	0.01722561	0.00273024	0.00305236	
       422	0.02656707	0.02624495	0.00369660	0.00176389	
       423	0.02109104	0.02817766	0.00434084	-0.00145731	
       424	0.02205740	0.01915833	0.00337448	-0.00049095	
       425	0.02560071	-0.01047664	-0.00210154	0.00530720	
       426	0.01142746	-0.05492910	-0.00596698	0.00466296	
       427	-0.01530843	-0.06878022	-0.00854393	-0.00081307	
       428	0.00176389	-0.00274578	-0.00403426	-0.00435638	
       429	-0.00371214	-0.01112088	-0.00371214	-0.00467850	
       430	0.00176389	-0.00306790	-0.00500062	-0.00049095	
       431	-0.00789969	-0.00628909	-0.00500062	0.00401872	
       432	-0.02432777	-0.00371214	-0.00403426	0.00208601	
       433	-0.02464989	-0.00789969	-0.00467850	0.00401872	
       434	-0.02336141	0.02399011	-0.00113519	0.00240812	
       435	-0.02207294	0.02205740	-0.00274578	0.00144177	
       436	-0.03624618	-0.00274578	0.00079753	0.00369660	
       437	-0.02658261	-0.00757757	0.00079753	0.00401872	
       438	-0.01240936	-0.00210154	0.00079753	0.00466296	
       439	-0.00822181	-0.00371214	0.00079753	0.00723991	
       440	-0.00951029	-0.00596698	0.00337448	0.00852839	
       441	-0.00435638	-0.00951029	0.00015329	0.00691779	
       442	-0.00081307	-0.01563055	-0.00113519	-0.00274578	
       443	0.00595144	-0.01273148	0.00273024	-0.01563055	
       444	0.00530720	-0.00371214	0.00015329	-0.01015453	
       445	0.00659567	0.02076892	0.00079753	-0.00435638	
       446	0.00144177	0.01786985	-0.00049095	-0.00306790	
       447	0.00369660	0.02270164	-0.00113519	-0.01208724	
       448	0.00176389	0.00820627	-0.00339002	-0.01530843	
       449	0.00144177	-0.01112088	-0.00274578	-0.00435638	
       450	0.00530720	0.01497078	-0.00435638	-0.00854393	
       451	0.00273024	0.00337448	-0.00081307	-0.00403426	
       452	0.01207170	0.00530720	-0.00049095	-0.00628909	
       453	0.01915833	-0.00049095	-0.00210154	-0.00467850	
       454	0.02366799	-0.03238075	-0.00339002	-0.00177943	
       455	0.02270164	-0.01563055	-0.00210154	0.00466296	
       456	0.01368230	0.01690349	0.00047541	0.00273024	
       457	0.01013899	-0.00242366	-0.00016883	0.00240812	
       458	0.00498508	-0.02690473	0.00401872	-0.00113519	
       459	0.00305236	-0.02561625	0.00079753	0.00498508	
       460	-0.00210154	-0.01530843	-0.00016883	0.00240812	
       461	-0.00951029	0.00562932	-0.00242366	0.00466296	
       462	-0.01401996	0.00917263	0.00079753	0.00305236	
       463	0.00530720	0.02334588	0.00305236	-0.00693333	
       464	0.01078323	0.02141316	0.00240812	-0.00081307	
